,model,dataset,n_classes_per_task,domain_inc,pretrained,task_idx,perf_metric,sim_metric,corr_value
41204,ssl_resnet50,tiny,10,True,True,2.0,all_fgts,task2vec_final_layer,0.44901137238544375
41205,ssl_resnet50,tiny,10,True,True,2.0,all_fgts,trace_overlap,0.7945795646071359
41206,ssl_resnet50,tiny,10,True,True,2.0,all_fgts,max_logit_ratio,-0.21532284315684208
41207,ssl_resnet50,tiny,10,True,True,2.0,all_fgts,task2vec_all_layers,0.317397831207206
41208,ssl_resnet50,tiny,10,True,True,2.0,all_fgts,max_prob_ratio,0.8815323202166201
41209,ssl_resnet50,tiny,10,True,True,2.0,all_fgts,kl_div,0.4833017393754445
41210,ssl_resnet50,tiny,10,True,True,2.0,all_transfers,prototypes_sim,-0.9999812504143307
41211,ssl_resnet50,tiny,10,True,True,2.0,all_transfers,entropy_ratio,-0.7817208960743149
41212,ssl_resnet50,tiny,10,True,True,2.0,all_transfers,wass_dist,-0.05968116886907945
41213,ssl_resnet50,tiny,10,True,True,2.0,all_transfers,subspace_overlap,-0.36544327183191966
41214,ssl_resnet50,tiny,10,True,True,2.0,all_transfers,task2vec_final_layer,0.7921583224972648
41215,ssl_resnet50,tiny,10,True,True,2.0,all_transfers,trace_overlap,0.4525617878209232
41216,ssl_resnet50,tiny,10,True,True,2.0,all_transfers,max_logit_ratio,0.22958990967973167
41217,ssl_resnet50,tiny,10,True,True,2.0,all_transfers,task2vec_all_layers,0.6973280874809616
41218,ssl_resnet50,tiny,10,True,True,2.0,all_transfers,max_prob_ratio,0.5894835035889456
41219,ssl_resnet50,tiny,10,True,True,2.0,all_transfers,kl_div,0.05571466676108081
41220,ssl_resnet50,tiny,10,True,True,3.0,all_cl_accs,prototypes_sim,0.9941553898955632
41221,ssl_resnet50,tiny,10,True,True,3.0,all_cl_accs,entropy_ratio,0.7497409852635916
41222,ssl_resnet50,tiny,10,True,True,3.0,all_cl_accs,wass_dist,-0.41586431741690855
41223,ssl_resnet50,tiny,10,True,True,3.0,all_cl_accs,subspace_overlap,-0.9020117484138543
41224,ssl_resnet50,tiny,10,True,True,3.0,all_cl_accs,task2vec_final_layer,-0.276033107579644
41225,ssl_resnet50,tiny,10,True,True,3.0,all_cl_accs,trace_overlap,-0.3308767645757728
41226,ssl_resnet50,tiny,10,True,True,3.0,all_cl_accs,max_logit_ratio,-0.7454078049531356
41227,ssl_resnet50,tiny,10,True,True,3.0,all_cl_accs,task2vec_all_layers,0.9881477061649587
41228,ssl_resnet50,tiny,10,True,True,3.0,all_cl_accs,max_prob_ratio,-0.7836213270938718
41229,ssl_resnet50,tiny,10,True,True,3.0,all_cl_accs,kl_div,-1.0
41230,ssl_resnet50,tiny,10,True,True,3.0,all_fgts,prototypes_sim,-0.9976992520805743
41231,ssl_resnet50,tiny,10,True,True,3.0,all_fgts,entropy_ratio,-0.7758067378092031
41232,ssl_resnet50,tiny,10,True,True,3.0,all_fgts,wass_dist,0.37886624803708635
41233,ssl_resnet50,tiny,10,True,True,3.0,all_fgts,subspace_overlap,0.9186813614539304
41234,ssl_resnet50,tiny,10,True,True,3.0,all_fgts,task2vec_final_layer,0.3145537372677044
41235,ssl_resnet50,tiny,10,True,True,3.0,all_fgts,trace_overlap,0.3686484124892717
41236,ssl_resnet50,tiny,10,True,True,3.0,all_fgts,max_logit_ratio,0.7716736903297132
41237,ssl_resnet50,tiny,10,True,True,3.0,all_fgts,task2vec_all_layers,-0.9935325222909723
41238,ssl_resnet50,tiny,10,True,True,3.0,all_fgts,max_prob_ratio,0.8080272358664311
41239,ssl_resnet50,tiny,10,True,True,3.0,all_fgts,kl_div,1.0
41240,ssl_resnet50,tiny,10,True,True,3.0,all_transfers,prototypes_sim,-0.7264614560184018
41241,ssl_resnet50,tiny,10,True,True,3.0,all_transfers,entropy_ratio,-0.989838276405896
41242,ssl_resnet50,tiny,10,True,True,3.0,all_transfers,wass_dist,-0.423145455792725
41243,ssl_resnet50,tiny,10,True,True,3.0,all_transfers,subspace_overlap,0.9133262017359691
41244,ssl_resnet50,tiny,10,True,True,3.0,all_transfers,task2vec_final_layer,0.9109047462855034
41245,ssl_resnet50,tiny,10,True,True,3.0,all_transfers,trace_overlap,0.9331362019777738
41246,ssl_resnet50,tiny,10,True,True,3.0,all_transfers,max_logit_ratio,0.9907449270785482
41247,ssl_resnet50,tiny,10,True,True,3.0,all_transfers,task2vec_all_layers,-0.7572581078614915
41248,ssl_resnet50,tiny,10,True,True,3.0,all_transfers,max_prob_ratio,0.9809536681740606
41249,ssl_resnet50,tiny,10,True,True,3.0,all_transfers,kl_div,1.0
41250,ssl_resnet50,tiny,10,True,True,4.0,all_cl_accs,prototypes_sim,-0.987070919466691
41251,ssl_resnet50,tiny,10,True,True,4.0,all_cl_accs,entropy_ratio,-0.9705502576589203
41252,ssl_resnet50,tiny,10,True,True,4.0,all_cl_accs,wass_dist,0.3962061465608438
41253,ssl_resnet50,tiny,10,True,True,4.0,all_cl_accs,subspace_overlap,0.554106746101896
41254,ssl_resnet50,tiny,10,True,True,4.0,all_cl_accs,task2vec_final_layer,0.8482857694093973
41255,ssl_resnet50,tiny,10,True,True,4.0,all_cl_accs,trace_overlap,0.9711595575464261
41256,ssl_resnet50,tiny,10,True,True,4.0,all_cl_accs,max_logit_ratio,0.9272660657100364
41257,ssl_resnet50,tiny,10,True,True,4.0,all_cl_accs,task2vec_all_layers,-0.38747316042102725
41258,ssl_resnet50,tiny,10,True,True,4.0,all_cl_accs,max_prob_ratio,0.982630498416715
41259,ssl_resnet50,tiny,10,True,True,4.0,all_cl_accs,kl_div,0.950210677659049
41260,ssl_resnet50,tiny,10,True,True,4.0,all_fgts,prototypes_sim,-0.1212427805688014
41261,ssl_resnet50,tiny,10,True,True,4.0,all_fgts,entropy_ratio,-0.20244605783672645
41262,ssl_resnet50,tiny,10,True,True,4.0,all_fgts,wass_dist,-0.9330686951845166
41263,ssl_resnet50,tiny,10,True,True,4.0,all_fgts,subspace_overlap,-0.8536448448441492
41264,ssl_resnet50,tiny,10,True,True,4.0,all_fgts,task2vec_final_layer,-0.5625718969716182
41265,ssl_resnet50,tiny,10,True,True,4.0,all_fgts,trace_overlap,0.1999557478878987
41266,ssl_resnet50,tiny,10,True,True,4.0,all_fgts,max_logit_ratio,0.33755311846986136
41267,ssl_resnet50,tiny,10,True,True,4.0,all_fgts,task2vec_all_layers,-0.905887501890682
41268,ssl_resnet50,tiny,10,True,True,4.0,all_fgts,max_prob_ratio,0.14668697182587323
41269,ssl_resnet50,tiny,10,True,True,4.0,all_fgts,kl_div,-0.34882936111565954
41270,ssl_resnet50,tiny,10,True,True,4.0,all_transfers,prototypes_sim,-0.9606042203609562
41271,ssl_resnet50,tiny,10,True,True,4.0,all_transfers,entropy_ratio,-0.9802024597716104
41272,ssl_resnet50,tiny,10,True,True,4.0,all_transfers,wass_dist,-0.03521820790846264
41273,ssl_resnet50,tiny,10,True,True,4.0,all_transfers,subspace_overlap,0.14417865919938308
41274,ssl_resnet50,tiny,10,True,True,4.0,all_transfers,task2vec_final_layer,0.5397440253303819
41275,ssl_resnet50,tiny,10,True,True,4.0,all_transfers,trace_overlap,0.9796959226315918
41276,ssl_resnet50,tiny,10,True,True,4.0,all_transfers,max_logit_ratio,0.9982686202723134
41277,ssl_resnet50,tiny,10,True,True,4.0,all_transfers,task2vec_all_layers,-0.7449738720340329
41278,ssl_resnet50,tiny,10,True,True,4.0,all_transfers,max_prob_ratio,0.9674227798810829
41279,ssl_resnet50,tiny,10,True,True,4.0,all_transfers,kl_div,0.7251861286729453
41400,ssl_resnet50,tiny,4,False,True,1.0,all_cl_accs,prototypes_sim,0.479706493415092
41401,ssl_resnet50,tiny,4,False,True,1.0,all_cl_accs,entropy_ratio,-0.9525420840232083
41402,ssl_resnet50,tiny,4,False,True,1.0,all_cl_accs,wass_dist,0.7251596523399293
41403,ssl_resnet50,tiny,4,False,True,1.0,all_cl_accs,subspace_overlap,-0.8219949762522343
41404,ssl_resnet50,tiny,4,False,True,1.0,all_cl_accs,task2vec_final_layer,-0.9499949729047216
41405,ssl_resnet50,tiny,4,False,True,1.0,all_cl_accs,trace_overlap,0.7905337745649975
41406,ssl_resnet50,tiny,4,False,True,1.0,all_cl_accs,max_logit_ratio,0.9965444615352436
41407,ssl_resnet50,tiny,4,False,True,1.0,all_cl_accs,task2vec_all_layers,-0.30413449376172214
41408,ssl_resnet50,tiny,4,False,True,1.0,all_cl_accs,max_prob_ratio,0.8315065502544238
41409,ssl_resnet50,tiny,4,False,True,1.0,all_cl_accs,kl_div,0.932401597428522
41410,ssl_resnet50,tiny,4,False,True,1.0,all_fgts,prototypes_sim,-0.9625717615235869
41411,ssl_resnet50,tiny,4,False,True,1.0,all_fgts,entropy_ratio,0.8838808087034111
41412,ssl_resnet50,tiny,4,False,True,1.0,all_fgts,wass_dist,-0.015249225395731184
41413,ssl_resnet50,tiny,4,False,True,1.0,all_fgts,subspace_overlap,0.9819805525147776
41414,ssl_resnet50,tiny,4,False,True,1.0,all_fgts,task2vec_final_layer,0.44144046630310785
41415,ssl_resnet50,tiny,4,False,True,1.0,all_fgts,trace_overlap,-0.9906437976728559
41416,ssl_resnet50,tiny,4,False,True,1.0,all_fgts,max_logit_ratio,-0.7564948190178227
41417,ssl_resnet50,tiny,4,False,True,1.0,all_fgts,task2vec_all_layers,-0.4679649813904909
41418,ssl_resnet50,tiny,4,False,True,1.0,all_fgts,max_prob_ratio,-0.9786448476274477
41419,ssl_resnet50,tiny,4,False,True,1.0,all_fgts,kl_div,-0.9105342817535437
41430,ssl_resnet50,tiny,4,False,True,2.0,all_cl_accs,prototypes_sim,-0.4975702190088253
41431,ssl_resnet50,tiny,4,False,True,2.0,all_cl_accs,entropy_ratio,0.6204552562735509
41432,ssl_resnet50,tiny,4,False,True,2.0,all_cl_accs,wass_dist,0.0867953749838072
41433,ssl_resnet50,tiny,4,False,True,2.0,all_cl_accs,subspace_overlap,0.3054236108907631
41434,ssl_resnet50,tiny,4,False,True,2.0,all_cl_accs,task2vec_final_layer,0.800623920653682
41435,ssl_resnet50,tiny,4,False,True,2.0,all_cl_accs,trace_overlap,0.22619589178518876
41436,ssl_resnet50,tiny,4,False,True,2.0,all_cl_accs,max_logit_ratio,-0.9947706299268648
41437,ssl_resnet50,tiny,4,False,True,2.0,all_cl_accs,task2vec_all_layers,0.5306819184399488
41438,ssl_resnet50,tiny,4,False,True,2.0,all_cl_accs,max_prob_ratio,-0.5473736972461981
41439,ssl_resnet50,tiny,4,False,True,2.0,all_cl_accs,kl_div,0.004326871377774804
41440,ssl_resnet50,tiny,4,False,True,2.0,all_fgts,prototypes_sim,0.47190213680444765
41441,ssl_resnet50,tiny,4,False,True,2.0,all_fgts,entropy_ratio,-0.643200979651391
41442,ssl_resnet50,tiny,4,False,True,2.0,all_fgts,wass_dist,-0.05752458684210488
41443,ssl_resnet50,tiny,4,False,True,2.0,all_fgts,subspace_overlap,-0.27735009811261485
41444,ssl_resnet50,tiny,4,False,True,2.0,all_fgts,task2vec_final_layer,-0.7826970929976637
41445,ssl_resnet50,tiny,4,False,True,2.0,all_fgts,trace_overlap,-0.25468208928705355
41446,ssl_resnet50,tiny,4,False,True,2.0,all_fgts,max_logit_ratio,0.9913452082467042
41447,ssl_resnet50,tiny,4,False,True,2.0,all_fgts,task2vec_all_layers,-0.5553246431192524
41448,ssl_resnet50,tiny,4,False,True,2.0,all_fgts,max_prob_ratio,0.522580203328655
41449,ssl_resnet50,tiny,4,False,True,2.0,all_fgts,kl_div,0.025018868588002487
41460,ssl_resnet50,tiny,4,False,True,3.0,all_cl_accs,prototypes_sim,0.9523943158549346
41461,ssl_resnet50,tiny,4,False,True,3.0,all_cl_accs,entropy_ratio,0.29448166268905046
41462,ssl_resnet50,tiny,4,False,True,3.0,all_cl_accs,wass_dist,0.46226296427019875
41463,ssl_resnet50,tiny,4,False,True,3.0,all_cl_accs,subspace_overlap,0.4059916529072592
41464,ssl_resnet50,tiny,4,False,True,3.0,all_cl_accs,task2vec_final_layer,-0.7956926329330372
41465,ssl_resnet50,tiny,4,False,True,3.0,all_cl_accs,trace_overlap,-0.19321074688576137
41466,ssl_resnet50,tiny,4,False,True,3.0,all_cl_accs,max_logit_ratio,-0.612840180526625
41467,ssl_resnet50,tiny,4,False,True,3.0,all_cl_accs,task2vec_all_layers,-0.6781660054416463
41468,ssl_resnet50,tiny,4,False,True,3.0,all_cl_accs,max_prob_ratio,-0.4670786755722624
41469,ssl_resnet50,tiny,4,False,True,3.0,all_cl_accs,kl_div,-0.5717213334973917
41470,ssl_resnet50,tiny,4,False,True,3.0,all_fgts,prototypes_sim,-0.8683730284801876
41471,ssl_resnet50,tiny,4,False,True,3.0,all_fgts,entropy_ratio,0.5053365944397998
41472,ssl_resnet50,tiny,4,False,True,3.0,all_fgts,wass_dist,-0.9659862683681191
41473,ssl_resnet50,tiny,4,False,True,3.0,all_fgts,subspace_overlap,0.3991791444130757
41474,ssl_resnet50,tiny,4,False,True,3.0,all_fgts,task2vec_final_layer,0.09133769878319725
41475,ssl_resnet50,tiny,4,False,True,3.0,all_fgts,trace_overlap,0.8537360320919694
41476,ssl_resnet50,tiny,4,False,True,3.0,all_fgts,max_logit_ratio,-0.16823141974481837
41477,ssl_resnet50,tiny,4,False,True,3.0,all_fgts,task2vec_all_layers,0.9999950294451739
41478,ssl_resnet50,tiny,4,False,True,3.0,all_fgts,max_prob_ratio,-0.3360322948378548
41479,ssl_resnet50,tiny,4,False,True,3.0,all_fgts,kl_div,-0.21831033157591578
41490,ssl_resnet50,tiny,4,False,True,4.0,all_cl_accs,prototypes_sim,-0.9619706854798394
41491,ssl_resnet50,tiny,4,False,True,4.0,all_cl_accs,entropy_ratio,-0.6040777651981708
41492,ssl_resnet50,tiny,4,False,True,4.0,all_cl_accs,wass_dist,0.3526614803371113
41493,ssl_resnet50,tiny,4,False,True,4.0,all_cl_accs,subspace_overlap,0.7876469326078954
41494,ssl_resnet50,tiny,4,False,True,4.0,all_cl_accs,task2vec_final_layer,-0.8835801089581934
41495,ssl_resnet50,tiny,4,False,True,4.0,all_cl_accs,trace_overlap,-0.9411092616995328
41496,ssl_resnet50,tiny,4,False,True,4.0,all_cl_accs,max_logit_ratio,0.03083683118898953
41497,ssl_resnet50,tiny,4,False,True,4.0,all_cl_accs,task2vec_all_layers,-0.9296565224857931
41498,ssl_resnet50,tiny,4,False,True,4.0,all_cl_accs,max_prob_ratio,-0.25192057335129725
41499,ssl_resnet50,tiny,4,False,True,4.0,all_cl_accs,kl_div,0.3738277384755875
41500,ssl_resnet50,tiny,4,False,True,4.0,all_fgts,prototypes_sim,0.43944942730023884
41501,ssl_resnet50,tiny,4,False,True,4.0,all_fgts,entropy_ratio,0.8914363164878694
41502,ssl_resnet50,tiny,4,False,True,4.0,all_fgts,wass_dist,0.8583606325750984
41503,ssl_resnet50,tiny,4,False,True,4.0,all_fgts,subspace_overlap,0.46664978565162596
41504,ssl_resnet50,tiny,4,False,True,4.0,all_fgts,task2vec_final_layer,-0.30413128571727494
41505,ssl_resnet50,tiny,4,False,True,4.0,all_fgts,trace_overlap,-0.1658138389908879
41506,ssl_resnet50,tiny,4,False,True,4.0,all_fgts,max_logit_ratio,-0.989145245093222
41507,ssl_resnet50,tiny,4,False,True,4.0,all_fgts,task2vec_all_layers,0.5274817438233418
41508,ssl_resnet50,tiny,4,False,True,4.0,all_fgts,max_prob_ratio,-0.9077189687479629
41509,ssl_resnet50,tiny,4,False,True,4.0,all_fgts,kl_div,0.8464843435555006
41640,ssl_resnet50,tiny,4,True,True,1.0,all_cl_accs,prototypes_sim,-0.7697047489839882
41641,ssl_resnet50,tiny,4,True,True,1.0,all_cl_accs,entropy_ratio,0.5043932686445195
41642,ssl_resnet50,tiny,4,True,True,1.0,all_cl_accs,wass_dist,-0.18442413828494347
41643,ssl_resnet50,tiny,4,True,True,1.0,all_cl_accs,subspace_overlap,-0.5190370850785121
41644,ssl_resnet50,tiny,4,True,True,1.0,all_cl_accs,task2vec_final_layer,0.9065840840199327
41645,ssl_resnet50,tiny,4,True,True,1.0,all_cl_accs,trace_overlap,-0.1338824861727477
41646,ssl_resnet50,tiny,4,True,True,1.0,all_cl_accs,max_logit_ratio,0.1558814318732739
41647,ssl_resnet50,tiny,4,True,True,1.0,all_cl_accs,task2vec_all_layers,0.9338530795586336
41648,ssl_resnet50,tiny,4,True,True,1.0,all_cl_accs,max_prob_ratio,-0.31798225628238785
41650,ssl_resnet50,tiny,4,True,True,1.0,all_fgts,prototypes_sim,0.7189129815080529
41651,ssl_resnet50,tiny,4,True,True,1.0,all_fgts,entropy_ratio,-0.5686144059578273
41652,ssl_resnet50,tiny,4,True,True,1.0,all_fgts,wass_dist,0.2586527529108216
41653,ssl_resnet50,tiny,4,True,True,1.0,all_fgts,subspace_overlap,0.45251419995905784
41654,ssl_resnet50,tiny,4,True,True,1.0,all_fgts,task2vec_final_layer,-0.9360599092581042
41655,ssl_resnet50,tiny,4,True,True,1.0,all_fgts,trace_overlap,0.058111638400842436
41656,ssl_resnet50,tiny,4,True,True,1.0,all_fgts,max_logit_ratio,-0.08029189328874461
41657,ssl_resnet50,tiny,4,True,True,1.0,all_fgts,task2vec_all_layers,-0.9583535381876402
41658,ssl_resnet50,tiny,4,True,True,1.0,all_fgts,max_prob_ratio,0.389180544837734
41660,ssl_resnet50,tiny,4,True,True,1.0,all_transfers,prototypes_sim,-0.9614004422671174
41661,ssl_resnet50,tiny,4,True,True,1.0,all_transfers,entropy_ratio,-0.4281887187002843
41662,ssl_resnet50,tiny,4,True,True,1.0,all_transfers,wass_dist,0.7073065677650808
41663,ssl_resnet50,tiny,4,True,True,1.0,all_transfers,subspace_overlap,-0.9985474426140514
41664,ssl_resnet50,tiny,4,True,True,1.0,all_transfers,task2vec_final_layer,0.16321806496795574
41665,ssl_resnet50,tiny,4,True,True,1.0,all_transfers,trace_overlap,-0.8936672758558448
41666,ssl_resnet50,tiny,4,True,True,1.0,all_transfers,max_logit_ratio,0.903422646572504
41667,ssl_resnet50,tiny,4,True,True,1.0,all_transfers,task2vec_all_layers,0.23174593471848665
41668,ssl_resnet50,tiny,4,True,True,1.0,all_transfers,max_prob_ratio,0.6032470597256773
41670,ssl_resnet50,tiny,4,True,True,2.0,all_cl_accs,prototypes_sim,0.40455468792312127
41671,ssl_resnet50,tiny,4,True,True,2.0,all_cl_accs,entropy_ratio,-0.9821631305379039
41672,ssl_resnet50,tiny,4,True,True,2.0,all_cl_accs,wass_dist,0.3098490315168598
41673,ssl_resnet50,tiny,4,True,True,2.0,all_cl_accs,subspace_overlap,-0.9933992677987831
41674,ssl_resnet50,tiny,4,True,True,2.0,all_cl_accs,task2vec_final_layer,0.7771530743918668
41675,ssl_resnet50,tiny,4,True,True,2.0,all_cl_accs,trace_overlap,-0.9943215374120323
41676,ssl_resnet50,tiny,4,True,True,2.0,all_cl_accs,max_logit_ratio,0.4035827747660115
41677,ssl_resnet50,tiny,4,True,True,2.0,all_cl_accs,task2vec_all_layers,-0.9894638215346853
41678,ssl_resnet50,tiny,4,True,True,2.0,all_cl_accs,max_prob_ratio,0.9949299072044964
41679,ssl_resnet50,tiny,4,True,True,2.0,all_cl_accs,kl_div,0.40691672023565917
41680,ssl_resnet50,tiny,4,True,True,2.0,all_fgts,prototypes_sim,-0.94467118037798
41681,ssl_resnet50,tiny,4,True,True,2.0,all_fgts,entropy_ratio,0.807472137904578
41682,ssl_resnet50,tiny,4,True,True,2.0,all_fgts,wass_dist,0.48386399758264953
41683,ssl_resnet50,tiny,4,True,True,2.0,all_fgts,subspace_overlap,0.5937703174419529
41684,ssl_resnet50,tiny,4,True,True,2.0,all_fgts,task2vec_final_layer,-0.9902951296277841
41685,ssl_resnet50,tiny,4,True,True,2.0,all_fgts,trace_overlap,0.6004614830136766
41686,ssl_resnet50,tiny,4,True,True,2.0,all_fgts,max_logit_ratio,-0.9443221221422964
41687,ssl_resnet50,tiny,4,True,True,2.0,all_fgts,task2vec_all_layers,0.7808269769143914
41688,ssl_resnet50,tiny,4,True,True,2.0,all_fgts,max_prob_ratio,-0.6051516745433458
41689,ssl_resnet50,tiny,4,True,True,2.0,all_fgts,kl_div,0.3903601282748473
41690,ssl_resnet50,tiny,4,True,True,2.0,all_transfers,prototypes_sim,-0.9548827420344309
41691,ssl_resnet50,tiny,4,True,True,2.0,all_transfers,entropy_ratio,0.29945082991610356
41692,ssl_resnet50,tiny,4,True,True,2.0,all_transfers,wass_dist,0.9089680599367402
41693,ssl_resnet50,tiny,4,True,True,2.0,all_transfers,subspace_overlap,-7.079196835690432e-07
41694,ssl_resnet50,tiny,4,True,True,2.0,all_transfers,task2vec_final_layer,-0.7143027658325948
41695,ssl_resnet50,tiny,4,True,True,2.0,all_transfers,trace_overlap,0.008340747114041288
41696,ssl_resnet50,tiny,4,True,True,2.0,all_transfers,max_logit_ratio,-0.9551977520600263
41697,ssl_resnet50,tiny,4,True,True,2.0,all_transfers,task2vec_all_layers,0.2573232806946199
41698,ssl_resnet50,tiny,4,True,True,2.0,all_transfers,max_prob_ratio,-0.01421865041743489
41699,ssl_resnet50,tiny,4,True,True,2.0,all_transfers,kl_div,0.8607595326361924
41700,ssl_resnet50,tiny,4,True,True,3.0,all_cl_accs,prototypes_sim,0.9653484375266338
41701,ssl_resnet50,tiny,4,True,True,3.0,all_cl_accs,entropy_ratio,0.15052529942986695
41702,ssl_resnet50,tiny,4,True,True,3.0,all_cl_accs,wass_dist,-0.8720015396141728
41703,ssl_resnet50,tiny,4,True,True,3.0,all_cl_accs,subspace_overlap,0.23790415732221354
41704,ssl_resnet50,tiny,4,True,True,3.0,all_cl_accs,task2vec_final_layer,-0.5166251063157035
41705,ssl_resnet50,tiny,4,True,True,3.0,all_cl_accs,trace_overlap,-0.7311372810666447
41706,ssl_resnet50,tiny,4,True,True,3.0,all_cl_accs,max_logit_ratio,-0.39920292530236917
41707,ssl_resnet50,tiny,4,True,True,3.0,all_cl_accs,task2vec_all_layers,-0.4045406272515927
41708,ssl_resnet50,tiny,4,True,True,3.0,all_cl_accs,max_prob_ratio,0.019835062642804588
41709,ssl_resnet50,tiny,4,True,True,3.0,all_cl_accs,kl_div,-0.8859527555198778
41710,ssl_resnet50,tiny,4,True,True,3.0,all_fgts,prototypes_sim,-0.8867311731299673
41711,ssl_resnet50,tiny,4,True,True,3.0,all_fgts,entropy_ratio,0.06540348507052297
41712,ssl_resnet50,tiny,4,True,True,3.0,all_fgts,wass_dist,0.7464602937493969
41713,ssl_resnet50,tiny,4,True,True,3.0,all_fgts,subspace_overlap,-0.023655467692937096
41714,ssl_resnet50,tiny,4,True,True,3.0,all_fgts,task2vec_final_layer,0.6885258666182463
41715,ssl_resnet50,tiny,4,True,True,3.0,all_fgts,trace_overlap,0.8606461603784007
41716,ssl_resnet50,tiny,4,True,True,3.0,all_fgts,max_logit_ratio,0.19288108291925235
41717,ssl_resnet50,tiny,4,True,True,3.0,all_fgts,task2vec_all_layers,0.5915873682693783
41718,ssl_resnet50,tiny,4,True,True,3.0,all_fgts,max_prob_ratio,-0.2341908334733386
41719,ssl_resnet50,tiny,4,True,True,3.0,all_fgts,kl_div,0.7656135450282167
41720,ssl_resnet50,tiny,4,True,True,3.0,all_transfers,prototypes_sim,-0.9493716213671265
41721,ssl_resnet50,tiny,4,True,True,3.0,all_transfers,entropy_ratio,-0.09540857001721238
41722,ssl_resnet50,tiny,4,True,True,3.0,all_transfers,wass_dist,0.8434808715030524
41723,ssl_resnet50,tiny,4,True,True,3.0,all_transfers,subspace_overlap,-0.18361408573064755
41724,ssl_resnet50,tiny,4,True,True,3.0,all_transfers,task2vec_final_layer,0.5633627528983485
41725,ssl_resnet50,tiny,4,True,True,3.0,all_transfers,trace_overlap,0.7678851474850213
41726,ssl_resnet50,tiny,4,True,True,3.0,all_transfers,max_logit_ratio,0.34768566570660986
41727,ssl_resnet50,tiny,4,True,True,3.0,all_transfers,task2vec_all_layers,0.45468824822654336
